symbol,demangled,category,reason,diff_excerpt,date
_ZN11CTcpHandler13IsSetOutEventEi,CTcpHandler::IsSetOutEvent(int),other,"其余指令差异 9 处（助记符不同（jne    <T> <_ZN11CTcpHandler13IsSetOutEventEi+0x16> | je     <T> <_ZN11CTcpHandler13IsSetOutEventEi+0x37>）；操作数差异（mov    $0x0,%eax | mov    0x8(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,25 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 test   %eax,%eax
-jne    <T> <_ZN11CTcpHandler13IsSetOutEventEi+0x16>
-mov    $0x0,%eax
-jmp    <T> <_ZN11CTcpHandler13IsSetOutEventEi+0x33>",2026-08-11
_ZN11CTcpHandler7SetPeerEPvib,"CTcpHandler::SetPeer(void*, int, bool)",codegen_diff,"寄存器分配差异 7 处（寄存器分配差异（mov    %edx,0xc(%esp) | mov    %ecx,0xc(%esp)）；寄存器分配差异（mov    0x10(%ebp),%edx | mov    0x10(%ebp),%ecx））；等价指令形态差异 2 处（等价指令形态差异（mov vs movzbl）；等价指令形态差异（movzbl vs mov））；其余指令差异 1 处（操作数差异（mov    0x8(%ebp),%eax | mov    (%edx),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,28 +1,28 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x14(%ebp),%eax
 mov    %al,-0xc(%ebp)
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 test   %eax,%eax
 jne    <T> <_ZN11CTcpHandler7SetPeerEPvib+0x1c>",2026-08-11
_ZN11CTcpHandlerC1Ev,CTcpHandler::CTcpHandler(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %ebx,%eax | mov    %ebx,%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,31 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x1c,%esp
 movl   $0x30,(%esp)
 call   <T> <_Znwj>
 mov    %eax,%ebx",2026-08-11
_ZN11CTcpHandlerC2Ev,CTcpHandler::CTcpHandler(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    %ebx,%eax | mov    %ebx,%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,31 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x1c,%esp
 movl   $0x30,(%esp)
 call   <T> <_Znwj>
 mov    %eax,%ebx",2026-08-11
_ZN11CTcpHandlerD1Ev,CTcpHandler::~CTcpHandler(),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（mov    %eax,(%esp) | mov    %edx,(%esp)）；间接调用寄存器不同（*%edx vs *%eax））；其余指令差异 2 处（操作数差异（mov    (%eax),%edx | mov    0x8(%ebp),%edx）；操作数差异（mov    0x8(%ebp),%eax | mov    (%edx),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,24 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 test   %eax,%eax
 je     <T> <_ZN11CTcpHandlerD1Ev+0x37>
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax",2026-08-11
_ZN11CTcpHandlerD2Ev,CTcpHandler::~CTcpHandler(),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（mov    %eax,(%esp) | mov    %edx,(%esp)）；间接调用寄存器不同（*%edx vs *%eax））；其余指令差异 2 处（操作数差异（mov    (%eax),%edx | mov    0x8(%ebp),%edx）；操作数差异（mov    0x8(%ebp),%eax | mov    (%edx),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,24 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax
 test   %eax,%eax
 je     <T> <_ZN11CTcpHandlerD1Ev+0x37>
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax",2026-08-11
_ZN11CUdpHandler16InitClientSocketEv,CUdpHandler::InitClientSocket(),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（jne vs jmp））；其余指令差异 5 处（助记符不同（sub    $0x24,%esp | jne    <T> <_ZN11CUdpHandler16InitClientSocketEv+0x55>）；助记符不同（jmp    <T> <_ZN11CUdpHandler16InitClientSocketEv+0x9c> | mov    0x8(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,41 +1,38 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x24,%esp
+sub    $0x28,%esp
 movl   $0x11,0x8(%esp)
 movl   $0x2,0x4(%esp)
 movl   $0x2,(%esp)
 call   <T> <socket>",2026-08-11
_ZN11CUdpHandler16InitServerSocketEi,CUdpHandler::InitServerSocket(int),caliber_issue,"寄存器分配差异 3 处（寄存器分配差异（lea    -0x28(%ebp),%edx | lea    -0x28(%ebp),%eax）；寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 10 处（等价指令形态差异（push vs sub）；等价指令形态差异（jne vs jmp））；栈帧/局部布局差异 1 处（栈局部偏移不同（mov    -0x28(%ebp),%esi | mov    -0x20(%ebp),%edx））；基本块布局差异 1 处（函数内跳转偏移不同（jmp    <T> <_ZN11CUdpHandler16InitServerSocketEi+0xfd> | jmp    <T> <_ZN11CUdpHandler16InitServerSocketEi+0x124>））；立即数/常量差异 1 处（立即数不同（movl   $0xf4240,-0x28(%ebp) | movl   $0xa5,0x8(%esp)））；其余指令差异 17 处（助记符不同（sub    $0x40,%esp | jne    <T> <_ZN11CUdpHandler16InitServerSocketEi+0x51>）；助记符不同（mov    -0xc(%ebp),%eax | movw   $0x2,-0x1c(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,112 +1,109 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0x40,%esp
+sub    $0x44,%esp
 movl   $0x11,0x8(%esp)
 movl   $0x2,0x4(%esp)
 movl   $0x2,(%esp)",2026-08-11
_ZN11DnfItemInfo5resetEv,DnfItemInfo::reset(),caliber_issue,"立即数/常量差异 3 处（立即数不同（sub    $0x18,%esp | sub    $0x4,%esp）；立即数不同（movl   $0x0,0x6(%eax) | movl   $0x0,(%eax)））；其余指令差异 3 处（助记符不同（movl   $0x0,0x1(%eax) | add    $0x1,%eax）；助记符不同（movw   $0x0,0xa(%eax) | add    $0x6,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,33 +1,38 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x18,%esp
+sub    $0x4,%esp
 mov    0x8(%ebp),%eax
 movb   $0x0,(%eax)
 mov    0x8(%ebp),%eax
-movl   $0x0,0x1(%eax)
+add    $0x1,%eax",2026-08-11
_ZN11DnfItemInfoC1Ev,DnfItemInfo::DnfItemInfo(),codegen_diff,共 12 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,28 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 add    $0x2b,%eax
+mov    %eax,0x4(%esp)
+movl   $0x1,(%esp)
+call   <T> <_ZnwjPv>
+mov    %eax,%edx",2026-08-11
_ZN11DnfItemInfoC2Ev,DnfItemInfo::DnfItemInfo(),codegen_diff,共 12 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,28 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 add    $0x2b,%eax
+mov    %eax,0x4(%esp)
+movl   $0x1,(%esp)
+call   <T> <_ZnwjPv>
+mov    %eax,%edx",2026-08-11
_ZN12CAppStopInit4InitEP12CApplicationiPPc,"CAppStopInit::Init(CApplication*, int, char**)",caliber_issue,"异常处理/展开路径差异 1 处（异常处理运行时调用差异（call   <T> <_ZNSaIcED1Ev> | call   <T> <_Unwind_Resume>））；寄存器分配差异 3 处（寄存器分配差异（mov    %esi,%eax | mov    %eax,%esi）；寄存器分配差异（mov    %eax,%esi | mov    %esi,%eax））；等价指令形态差异 6 处（等价指令形态差异（mov vs lea）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 2 处（栈局部偏移不同（lea    -0x29(%ebp),%eax | lea    -0x21(%ebp),%eax）；栈局部偏移不同（lea    -0x29(%ebp),%edx | lea    -0x21(%ebp),%edx））；立即数/常量差异 1 处（立即数不同（sub    $0x3c,%esp | sub    $0x2c,%esp））；其余指令差异 27 处（操作数差异（movl   $""RECV STOP, 관리자에 의해 강제로 종료 되었습니다."",(%esp) | movl   $""RECV STOP, ..."",(%esp)）；助记符不同（lea    -0x30(%ebp),%eax | jmp    <T> <_ZN12CAppStopInit4InitEP12CApplicationiPPc+0x66>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,174 +1,121 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x3c,%esp
-movl   $""RECV STOP, 관리자에 의해 강제로 종료 되었습니다."",(%esp)
+sub    $0x2c,%esp
+movl   $""RECV STOP, ..."",(%esp)",2026-08-11
_ZN12CApplication14SwitchQueueTCPEv,CApplication::SwitchQueueTCP(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x14(%ebp),%eax））；其余指令差异 8 处（助记符不同（xor    $0x1,%eax | mov    %eax,-0x10(%ebp)）；助记符不同（jne    <T> <_ZN12CApplication14SwitchQueueTCPEv+0x78> | mov    -0x10(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,45 +1,47 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 mov    0x8(%ebp),%eax
 add    $0x130,%eax
 mov    %eax,(%esp)
 call   <T> <_ZN13CTcpNetSystem16Get_TcpRecvQLockEv>",2026-08-11
_ZN12CApplication14SwitchQueueUDPEv,CApplication::SwitchQueueUDP(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_Z22CPacketDecoderInstancev> | call   <T> <_Z22CPacketDecoderInstancev>））；等价指令形态差异 2 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x18(%ebp),%eax））；其余指令差异 10 处（助记符不同（jne    <T> <_ZN12CApplication14SwitchQueueUDPEv+0xb0> | mov    %eax,-0x14(%ebp)）；操作数差异（mov    0x8(%ebp),%eax | mov    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,59 +1,62 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 mov    0x8(%ebp),%eax
 add    $0x100,%eax
 mov    %eax,0x4(%esp)
-lea    -0xc(%ebp),%eax",2026-08-11
_ZN12CApplication15AttachAppInitorEPPc,CApplication::AttachAppInitor(char**),codegen_diff,"等价指令形态差异 7 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0x1d(%ebp),%eax | lea    -0x28(%ebp),%esi））；其余指令差异 18 处（助记符不同（mov    %eax,-0x1c(%ebp) | test   %eax,%eax）；助记符不同（mov    -0x1c(%ebp),%eax | jne    <T> <_ZN12CApplication15AttachAppInitorEPPc+0xe5>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,133 +1,199 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 mov    0xc(%ebp),%eax
 add    $0x8,%eax
 mov    (%eax),%eax",2026-08-11
_ZN12CApplication15Get_ServerGroupEv,CApplication::Get_ServerGroup(),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,9 +1,15 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
 mov    0x8(%ebp),%eax
 mov    0x5c(%eax),%eax
+test   %eax,%eax
+je     <T> <_ZN12CApplication15Get_ServerGroupEv+0x20>
+mov    0x8(%ebp),%eax
+mov    0x5c(%eax),%eax",2026-08-11
_ZN12CApplication15TranslateSignalEv,CApplication::TranslateSignal(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_ZN33Packet_Monitor_Notice_Guild_EnterC1Ev> | call   <T> <memcpy>））；STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 2 处（STL 调用差异（call   <T> <_ZNK9__gnu_cxx17__normal_iteratorIPKP16ST_KillUSRConfigSt6vectorIS2_SaIS2_EEEdeEv> | call   <T> <_ZN17CPacketTranslater24OnMonitorSendGuildLetterEP12PacketHeader>）；STL 调用差异（call   <T> <_ZNK9__gnu_cxx17__normal_iteratorIPKP16ST_KillUSRConfigSt6vectorIS2_SaIS2_EEEdeEv> | call   <T> <_ZN36Packet_Guild_Master_Delegate_FromWebC1Ev>））；寄存器分配差异 9 处（寄存器分配差异（mov    %eax,(%esp) | mov    %edx,(%esp)）；寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)））；等价指令形态差异 42 处（等价指令形态差异（mov vs lea）；等价指令形态差异（mov vs lea））；栈帧/局部布局差异 17 处（栈局部偏移不同（lea    -0x11(%ebp),%eax | lea    -0x15(%ebp),%eax）；栈局部偏移不同（lea    -0x11(%ebp),%eax | lea    -0x15(%ebp),%eax））；基本块布局差异 2 处（函数内跳转偏移不同（jmp    <T> <_ZN12CApplication15TranslateSignalEv+0x406> | jmp    <T> <_ZN12CApplication15TranslateSignalEv+0x3ef>）；函数内跳转偏移不同（jmp    <T> <_ZN12CApplication15TranslateSignalEv+0x406> | jmp    <T> <_ZN12CApplication15TranslateSignalEv+0x3ef>））；立即数/常量差异 2 处（立即数不同（sub    $0x170,%esp | sub    $0x180,%esp）；立即数不同（movl   $0x1e,-0x3b(%ebp) | movl   $0x1e,(%eax)））；匿名数据指针差异 2 处（匿名数据指针差异（mov    %eax,(%esp) | mov    &data#f3f3eebf(.rodata)(,%eax,4),%eax）；匿名数据指针差异（movl   $&data#fc911c56(.rodata),0x4(%esp) | movl   $&data#e3f060d6(.rodata),0x4(%esp)））；其余指令差异 94 处（操作数差异（mov    %eax,(%esp) | mov    %eax,-0x10(%ebp)）；助记符不同（call   <T> <_ZNKSt6vectorIP16ST_KillUSRConfigSaIS1_EE5emptyEv> | mov    -0x10(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,294 +1,293 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
-sub    $0x170,%esp
+sub    $0x180,%esp
 mov    0x8(%ebp),%eax
 mov    0x64(%eax),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN12CApplication17FindTcpGameServerEj,CApplication::FindTcpGameServer(unsigned int),codegen_diff,共 6 组指令差异,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,11 +1,17 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x18,%esp
+mov    0x8(%ebp),%eax
+mov    0x68(%eax),%eax
+test   %eax,%eax
+je     <T> <_ZN12CApplication17FindTcpGameServerEj+0x27>
 mov    0x8(%ebp),%eax
 mov    0x68(%eax),%eax",2026-08-11
_ZN12CApplication4FreeEv,CApplication::Free(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <puts> | call   *%eax））；寄存器分配差异 1 处（寄存器分配差异（mov    (%eax),%edx | mov    (%eax),%eax））；等价指令形态差异 2 处（字节强转读取形态差（ORIG 直接偏移加载 mov    0xfc(%eax),%eax vs OURS add+加载）；等价指令形态差异（jmp vs je））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN12CApplication4FreeEv+0xe3> | je     <T> <_ZN12CApplication4FreeEv+0xa9>））；其余指令差异 37 处（操作数差异（mov    0x8(%ebp),%edx | mov    %eax,-0x14(%ebp)）；助记符不同（add    $0x290,%edx | mov    0x8(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,180 +1,187 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 movl   $""Application Free Start!"",(%esp)
 call   <T> <puts>
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN12CApplication4InitEiPPc,"CApplication::Init(int, char**)",codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0xc(%ebp),%edx | mov    0xc(%edx),%edx））；等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 18 处（助记符不同（push   %ebx | mov    %eax,-0xc(%ebp)）；助记符不同（sub    $0x20,%esp | mov    0x8(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,83 +1,48 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x20,%esp
+sub    $0x28,%esp
 call   <T> <_Z8ShowLogov>
 movl   $&g_ServerString_,(%esp)
 call   <T> <_ZN13np_server_xml10CServerXml10StrLoadingEv>",2026-08-11
_ZN12CApplication4LoadEiPPc,"CApplication::Load(int, char**)",other,"真实调用目标差异 2 处（调用目标不同（call   <T> <_ZNSaIcED1Ev> | call   <T> <_ZN13CDNFExceptionC1ERKSs>）；调用目标不同（call   *%edx | call   <T> <_ZNSaIcED1Ev>））；异常处理/展开路径差异 5 处（异常处理运行时调用差异（call   <T> <_ZN12CTcpDBServer7GetSockEv> | call   <T> <_Unwind_Resume>）；异常处理运行时调用差异（call   <T> <_ZN10CMyFileLogC1EPKci> | call   <T> <__cxa_throw>））；寄存器分配差异 13 处（寄存器分配差异（mov    %esi,%eax | mov    %edx,%ebx）；寄存器分配差异（mov    %ebx,%edx | mov    %eax,%esi））；等价指令形态差异 47 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs mov））；栈帧/局部布局差异 3 处（栈局部偏移不同（lea    -0x58(%ebp),%eax | lea    -0x44(%ebp),%eax）；栈局部偏移不同（lea    -0x49(%ebp),%eax | lea    -0x3c(%ebp),%eax））；基本块布局差异 3 处（函数内跳转偏移不同（jmp    <T> <_ZN12CApplication4LoadEiPPc+0x38> | jmp    <T> <_ZN12CApplication4LoadEiPPc+0x3e>）；函数内跳转偏移不同（jmp    <T> <_ZN12CApplication4LoadEiPPc+0x700> | jmp    <T> <_ZN12CApplication4LoadEiPPc+0x284>））；立即数/常量差异 1 处（立即数不同（sub    $0x7c,%esp | sub    $0x8c,%esp））；其余指令差异 173 处（助记符不同（jmp    <T> <_ZN12CApplication4LoadEiPPc+0x700> | mov    %eax,(%esp)）；助记符不同（lea    -0x51(%ebp),%eax | call   <T> <_Unwind_Resume>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,527 +1,590 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x7c,%esp
+sub    $0x8c,%esp
 movl   $0x1c,(%esp)
 call   <T> <_Znwj>",2026-08-11
_ZN12CApplication7ProcessEv,CApplication::Process(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <printf> | call   <T> <puts>））；等价指令形态差异 7 处（等价指令形态差异（movzbl vs mov）；等价指令形态差异（movzbl vs mov））；栈帧/局部布局差异 5 处（栈局部偏移不同（mov    %eax,-0x10(%ebp) | mov    %eax,-0x14(%ebp)）；栈局部偏移不同（mov    -0x10(%ebp),%eax | mov    -0x14(%ebp),%eax））；基本块布局差异 5 处（函数内跳转偏移不同（jmp    <T> <_ZN12CApplication7ProcessEv+0x209> | jmp    <T> <_ZN12CApplication7ProcessEv+0x1ff>）；函数内跳转偏移不同（je     <T> <_ZN12CApplication7ProcessEv+0xc5> | je     <T> <_ZN12CApplication7ProcessEv+0xbf>））；立即数/常量差异 1 处（立即数不同（sub    $0x30,%esp | sub    $0x40,%esp））；其余指令差异 25 处（操作数差异（test   %al,%al | test   %eax,%eax）；操作数差异（mov    0x8(%ebp),%eax | mov    -0x14(%ebp),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,156 +1,155 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
-sub    $0x30,%esp
-jmp    <T> <_ZN12CApplication7ProcessEv+0x209>
+sub    $0x40,%esp
+jmp    <T> <_ZN12CApplication7ProcessEv+0x1ff>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN12CApplicationC1Ev,CApplication::CApplication(),codegen_diff,"寄存器分配差异 12 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax）；寄存器分配差异（movl   $0x0,0x5c(%eax) | movl   $0x0,0x5c(%eax)））；其余指令差异 18 处（助记符不同（movb   $0x0,0x4(%eax) | mov    0x8(%ebp),%eax）；助记符不同（mov    0x8(%ebp),%eax | movb   $0x0,0x4(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,129 +1,141 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN8CAppBaseC1Ev>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN12CApplicationC2Ev,CApplication::CApplication(),codegen_diff,"寄存器分配差异 12 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax）；寄存器分配差异（movl   $0x0,0x5c(%eax) | movl   $0x0,0x5c(%eax)））；其余指令差异 18 处（助记符不同（movb   $0x0,0x4(%eax) | mov    0x8(%ebp),%eax）；助记符不同（mov    0x8(%ebp),%eax | movb   $0x0,0x4(%eax)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,129 +1,141 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN8CAppBaseC1Ev>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN12CApplicationD1Ev,CApplication::~CApplication(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_ZN6CMutexD1Ev> | call   <T> <_ZN6CMutexD1Ev>））；寄存器分配差异 3 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax）；寄存器分配差异（add    $0x118,%eax | add    $0x118,%eax））；等价指令形态差异 1 处（等价指令形态差异（je vs jmp））；基本块布局差异 3 处（函数内跳转偏移不同（jmp    <T> <_ZN12CApplicationD1Ev+0xed> | jmp    <T> <_ZN12CApplicationD1Ev+0xbd>）；函数内跳转偏移不同（jmp    <T> <_ZN12CApplicationD1Ev+0x11f> | jmp    <T> <_ZN12CApplicationD1Ev+0xcf>））；其余指令差异 6 处（助记符不同（mov    0x8(%ebp),%eax | jmp    <T> <_ZN12CApplicationD1Ev+0xe9>）；助记符不同（add    $0x100,%eax | jmp    <T> <_ZN12CApplicationD1Ev+0xfb>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,127 +1,145 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV12CApplication+0x8,(%eax)
 movl   $""Application Stop!"",(%esp)
 call   <T> <puts>",2026-08-11
_ZN12CApplicationD2Ev,CApplication::~CApplication(),other,"真实调用目标差异 1 处（调用目标不同（call   <T> <_ZN6CMutexD1Ev> | call   <T> <_ZN6CMutexD1Ev>））；寄存器分配差异 3 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax）；寄存器分配差异（add    $0x118,%eax | add    $0x118,%eax））；等价指令形态差异 1 处（等价指令形态差异（je vs jmp））；基本块布局差异 3 处（函数内跳转偏移不同（jmp    <T> <_ZN12CApplicationD1Ev+0xed> | jmp    <T> <_ZN12CApplicationD1Ev+0xbd>）；函数内跳转偏移不同（jmp    <T> <_ZN12CApplicationD1Ev+0x11f> | jmp    <T> <_ZN12CApplicationD1Ev+0xcf>））；其余指令差异 6 处（助记符不同（mov    0x8(%ebp),%eax | jmp    <T> <_ZN12CApplicationD1Ev+0xe9>）；助记符不同（add    $0x100,%eax | jmp    <T> <_ZN12CApplicationD1Ev+0xfb>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,127 +1,145 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x10,%esp
 mov    0x8(%ebp),%eax
 movl   $&_ZTV12CApplication+0x8,(%eax)
 movl   $""Application Stop!"",(%esp)
 call   <T> <puts>",2026-08-11
_ZN12CTcpDBServer10SendLogoutEv,CTcpDBServer::SendLogout(),other,"其余指令差异 3 处（助记符不同（mov    %eax,-0x10(%ebp) | je     <T> <_ZN12CTcpDBServer10SendLogoutEv+0x45>）；助记符不同（mov    -0x10(%ebp),%eax | add    $0xa,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 movl   $0xb,0x8(%esp)
 movl   $0x1069,0x4(%esp)
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN12CTcpDBServer16makePacketHeaderEtt>
-mov    %eax,-0x10(%ebp)",2026-08-11
_ZN12CTcpDBServer12DisConnectedEv,CTcpDBServer::DisConnected(),codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 9 处（助记符不同（sub    $0x30,%esp | mov    0x8(%ebp),%eax）；助记符不同（mov    0x8(%ebp),%eax | movzwl 0x4(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,35 +1,32 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0x30,%esp
+sub    $0x34,%esp
 mov    0x8(%ebp),%eax
 movl   $0xffffffff,0x8(%eax)
 mov    0x8(%ebp),%eax",2026-08-11
_ZN12CTcpDBServer13IsValidServerEv,CTcpDBServer::IsValidServer(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（je vs jmp））；其余指令差异 8 处（助记符不同（push   %ebx | je     <T> <_ZN12CTcpDBServer13IsValidServerEv+0x22>）；助记符不同（sub    $0x30,%esp | je     <T> <_ZN12CTcpDBServer13IsValidServerEv+0x22>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,37 +1,32 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
 mov    0x8(%eax),%eax
 cmp    $0xffffffff,%eax",2026-08-11
